,input,answer,predict,bleu
15095,地中海だとかエーゲ海のクルーズは良かったですね,はいあー羨ましいですはい,はいあー羨ましいですはい,1.0
15096,地中海だとかエーゲ海のクルーズは良かったですね,いいですねうーん,はいあー羨ましいですはい,1.0
15097,地図の通りに歩いて,あ,やーはい,0.0
15098,地図の通りに歩いて参りました,へえはい,あはいええ,1.133422688662942e-154
15099,地図の通りに歩いて参りました,うんあありがとうございます,あはいええ,1.133422688662942e-154
15100,地図の通りに歩いて参りました,あっわかりましたか地図は,あはいええ,1.133422688662942e-154
15101,地図の通りに歩いて参りました,はあそうなんですね,あはいええ,1.133422688662942e-154
15102,地図の通りに歩いて参りました,あはい,あはいええ,1.133422688662942e-154
15103,地図の通りに歩いて参りました,はいあはい,あはいええ,1.133422688662942e-154
15104,地図の通りに歩いて参りました,あはい,あはいええ,1.133422688662942e-154
15105,地方に行った時,あはい,はい,6.702145341854094e-232
15106,城の,城,退職される夢,0.0
15107,城の門を探しに行くのは,お城の門の旅は,お城の門の旅は,1.0
15108,城の門を探すことは辞めます,ああじゃあ千か所が目標なんですね,はああはあはあはあ,8.38826642100846e-155
15109,城の門を探すことは辞めます,えーそなんですかーおやめになるんですかー,はああはあはあはあ,8.38826642100846e-155
15110,城の門を探すことは辞めます,えっそうなんですかへー,はああはあはあはあ,8.38826642100846e-155
15111,城の門を探すことは辞めます,あそうですか,はああはあはあはあ,8.38826642100846e-155
15112,城の門を探すことは辞めます,あーそうなんですか,はああはあはあはあ,8.38826642100846e-155
15113,城の門を探すことは辞めます,あそうなんですか,はああはあはあはあ,8.38826642100846e-155
15114,城の門を探すことは辞めます,おやめになっちゃうんですね残念です,はああはあはあはあ,8.38826642100846e-155
15115,城の門を探すことは辞めます,あっそうなんですか,はああはあはあはあ,8.38826642100846e-155
15116,城の門を探すことは辞めます,あはっはっはっはああ,はああはあはあはあ,8.38826642100846e-155
15117,城の門を探すことは辞めます,あっそうなんですねーへえ,はああはあはあはあ,8.38826642100846e-155
15118,城門を探しに,城,効くんだ,0.0
15119,城門を探しに行く,ああ,えええ,1.821831989445342e-231
15120,城門を探しに行く,あ城門探しがありますものねはい,えええ,1.821831989445342e-231
15121,城門を探しに行く,ええことがねえ,えええ,1.821831989445342e-231
15122,城門を探しに行く,ええあーそうですね時間が,えええ,1.821831989445342e-231
15123,城門を探しに行く,そーですねー,えええ,1.821831989445342e-231
15124,堀内孝雄,うーんはい,わぁー,0.0
15125,堀内孝雄,へえ,わぁー,0.0
15126,場合ですね,あそれははい,あっそうなんですねはい,1.1200407237786664e-231
15127,場合ですね,へえ,あっそうなんですねはい,1.1200407237786664e-231
15128,塗り絵ですねそれから,塗り絵,おっ,0.0
15129,塗り絵ですねそれから,あ,おっ,0.0
15130,塗り絵ですねそれから,塗り絵ですか,おっ,0.0
15131,塗り絵ですねそれからゴム,はい塗り絵,乗ら,0.0
15132,塗り絵ですねそれからゴム,うーん,乗ら,0.0
15133,塗り絵ですねそれからゴム,塗り絵,乗ら,0.0
15134,塗り絵ですねそれからゴム,うーん塗り絵,乗ら,0.0
15135,塗り絵と,あーそうですか,どんなことはい,0.0
15136,塗り絵と違うんでね全部,ああ,ですか,1.5319719891192393e-231
15137,塗り絵と違うんでね全部,ええむつかしいですね,ですか,1.5319719891192393e-231
15138,塗り絵は,はあ,ピエール,0.0
15139,塗り絵はあのー,塗り絵ははい,うーんん,0.0
15140,塹壕掘ったり防空,うーん,まー,0.0
15141,塹壕掘ったり防空壕掘ったりしてます,あそうなんですか,あそうなんですね,0.7598356856515925
15142,塹壕掘ったり防空壕掘ったりしてます,あそうなんですか,あそうなんですね,0.7598356856515925
15143,塹壕掘ったり防空壕掘ったりしてます,ほぉ,あそうなんですね,0.7598356856515925
15144,売り渡したという,あーそーだったんですねーふーん,あ,0.0
15145,売り渡したという,ああそんなお城があるんですか,あ,0.0
15146,売り渡したという,はあへーお売りになったんですね,あ,0.0
15147,売り渡したという,ああうーんうんうん,あ,0.0
15148,売り渡したという,ああへえ,あ,0.0
15149,売り渡したという,はあ,あ,0.0
15150,売り渡したという,はあ,あ,0.0
15151,売り渡したという,あーなるほどええ,あ,0.0
15152,売り渡したという,あーなるほど,あ,0.0
15153,売り渡したという,そうなんですねへえ,あ,0.0
15154,夏には,夏には,なるほど,0.0
15155,夏休みになったらその子に遊びに我が家に遊びに,ああ,あ,0.0
15156,夏休みになったらその子に遊びに我が家に遊びに来てもらえないかということで,そうですね,ええええあそうですか,0.0
15157,夏休みになったらその子に遊びに我が家に遊びに来てもらえないかということで来てもらったのですが,うーん,あはい,1.491668146240062e-154
15158,夏休みになったらその子に遊びに我が家に遊びに来てもらえないかということで来てもらったのですが,ええあそうなんですか,あはい,1.491668146240062e-154
15159,夏休みになったらその子に遊びに我が家に遊びに来てもらえないかということで来てもらったのですが,あはい,あはい,1.491668146240062e-154
15160,夏帰って来まして,あー,はー,0.0
15161,夏帰って来まして8月,あっ,あー,0.0
15162,夏目坂通りですか,夏目夏目坂通りですか,はあ,0.0
15163,夏目坂通りですか,うーんうん,はあ,0.0
15164,夏目坂通りですか,ナツメええ,はあ,0.0
15165,夕飯の支度とかが,あ,そうなんですね,0.0
15166,夕飯の支度とかが,へー,そうなんですね,0.0
15167,夕飯の支度とかが,あっ,そうなんですね,0.0
15168,夕飯の支度とかがするのが,そうなんですね,そうなんですね,1.0
15169,夕飯の支度とかがするのが,親の手伝いをするんだ,そうなんですね,1.0
15170,夕飯の支度とかがするのが忙しくて,凄いです,いいですね,1.384292958842266e-231
15171,夕飯の支度とかがするのが忙しくて,ええ,いいですね,1.384292958842266e-231
15172,外に,そうですか,ず,0.0
15173,外に,あー,ず,0.0
15174,外に出る時は,赤ちゃんはい,そう,6.702145341854094e-232
15175,外に出る時は,そうですか,そう,6.702145341854094e-232
15176,外に出る時は車いすで,あよちよち歩きだったってことですね,ええあ,1.384292958842266e-231
15177,外に出る時は車いすで,あーそーだったんですかー,ええあ,1.384292958842266e-231
15178,外に出る時は車いすで,うーん,ええあ,1.384292958842266e-231
15179,外国にも行って,あーそうなんですか,あそうなんですね,0.5081327481546147
15180,外国にも行って,うわそうなんですか,あそうなんですね,0.5081327481546147
15181,外国にも行って,ええ,あそうなんですね,0.5081327481546147
15182,外国にも行って,ああいいことです,あそうなんですね,0.5081327481546147
15183,外語大を出まして,あ,はい,0.0
15184,外語大を出ましてしち年間,うーん,はいうーん,1.5319719891192393e-231
15185,外語大を出ましてしち年間シティバンクにお勤めをしておりまして,あそうなんですね,あそうなんですね,1.0
15186,外語大を出ましてしち年間シティバンクにお勤めをしておりましてその後,シティバンクはい,あはい,1.5319719891192393e-231
15187,多い時は年間んー50回近く,あ,おお,1.821831989445342e-231
15188,多い時は年間んー50回近く,ほうほう,おお,1.821831989445342e-231
15189,多い時は年間んー50回近く,はい五十回もですか,おお,1.821831989445342e-231
15190,多い時は年間んー50回近く,おお,おお,1.821831989445342e-231
15191,多い時は年間んー50回近く,おっ五十回もまわらわれて,おお,1.821831989445342e-231
15192,多い時は年間んー50回近く,えー,おお,1.821831989445342e-231
15193,多い時は年間んー50回近く,へー,おお,1.821831989445342e-231
15194,多かったです,へえ,女性は,0.0
15195,多かったです,そうですか,女性は,0.0
15196,多かったですあと,あ,がアメリカでですか,0.0
15197,多かったですあと,ああ,がアメリカでですか,0.0
15198,多かったですあと銀行にも,えーええ,ますか,0.0
15199,多かったですあと銀行にも,思い出はい,ますか,0.0
15200,多かったですあと銀行にもあの西武信用銀行って,あ,あ,1.821831989445342e-231
15201,多かったですあと銀行にもあの西武信用銀行っていうんですか,あはい,あはい,1.491668146240062e-154
15202,多かったですあと銀行にもあの西武信用銀行っていうんですか,あーはい,あはい,1.491668146240062e-154
15203,多かったですあと銀行にもあの西武信用銀行っていうんですか,へえ,あはい,1.491668146240062e-154
15204,多かったですあと銀行にもあの西武信用銀行っていうんですかそこの,へえ,あー,0.0
15205,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にも,はー,凄い,0.0
15206,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店を,銀行にも,銀行にも,1.2213386697554703e-77
15207,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店をちょっと,へー,へー,1.821831989445342e-231
15208,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店をちょっと不動産を貸しておりましたので,おおおおおお,はあ,1.821831989445342e-231
15209,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店をちょっと不動産を貸しておりましたので,あー,はあ,1.821831989445342e-231
15210,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店をちょっと不動産を貸しておりましたので,凄いですね,はあ,1.821831989445342e-231
15211,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店をちょっと不動産を貸しておりましたので,えー凄い,はあ,1.821831989445342e-231
15212,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店をちょっと不動産を貸しておりましたので,はあ,はあ,1.821831989445342e-231
15213,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店をちょっと不動産を貸しておりましたので,ああ,はあ,1.821831989445342e-231
15214,多かったですあと銀行にもあの西武信用銀行っていうんですかそこのあの銀行にもお店をちょっと不動産を貸しておりましたので,はー,はあ,1.821831989445342e-231
15215,多くて,うんはあ,多いんですね,1.0
15216,多くて,多いんですね,多いんですね,1.0
15217,多くて,そうですね,多いんですね,1.0
15218,多くて,はーそうなんです,多いんですね,1.0
15219,多くて勉強よりも,あーはい,女の子し人,0.0
15220,多くて勉強よりも,夏場うーん,女の子し人,0.0
15221,多くなりました,へーお一人で遊びに来られるんですねうん,時間時間も,0.0
15222,多くなりました,うーんあーそうですかうんうんうん,時間時間も,0.0
15223,多くなりました,はあ,時間時間も,0.0
15224,多くなりました,あーそうなんですか嬉しいですね,時間時間も,0.0
15225,多くなりました,えー凄いですねはいえっ,時間時間も,0.0
15226,多くなりました,あやっぱ男の子ですね,時間時間も,0.0
15227,多くなりました,そーなんですねー電車で一人で,時間時間も,0.0
15228,多くなりました,凄いうーん,時間時間も,0.0
15229,多くの,知らな,初めてだ,0.0
15230,多くの先生方や,そうですか,お兄弟の遊びですか,7.57965434483665e-155
15231,多くの先生方や,知らなかったです,お兄弟の遊びですか,7.57965434483665e-155
15232,多く遊んだのは野球を,なんでしょう,をを,1.5319719891192393e-231
15233,多く遊んだのは野球を,あ野球を,をを,1.5319719891192393e-231
15234,多く遊んだのは野球を,あー,をを,1.5319719891192393e-231
15235,多く遊んだのは野球を,あはい,をを,1.5319719891192393e-231
15236,多く遊んだのは野球をおーして,野球はい,あを,1.821831989445342e-231
15237,多く遊んだのは野球をおーして,あ野球ですかうーん,あを,1.821831989445342e-231
15238,多く遊んだのは野球をおーして,野球をええ,あを,1.821831989445342e-231
15239,多く遊んだのは野球をおーして,あーうんうんうんうん,あを,1.821831989445342e-231
15240,多く遊んだのは野球をおーしてえー子供,はぁー,ええ,0.0
15241,多く遊んだのは野球をおーしてえー子供おー,野球うーん,ええええ,0.0
15242,多少の,そうなんですね,50て,0.0
15243,多趣味っていうか,ふふっほっ,じゃない,0.0
15244,多趣味っていうか色んな,ふっ,-,0.0
15245,多趣味っていうか色んな,うーん,-,0.0
15246,多趣味っていうか色んな,あはは,-,0.0
15247,多趣味っていうか色んなことで,うふふ,そうですね,0.0
15248,多趣味っていうか色んなことであの時間があれば何でもできると思って,そうです,そうですよね,1.0
15249,多趣味っていうか色んなことであの時間があれば何でもできると思って,はー,そうですよね,1.0
15250,多趣味っていうか色んなことであの時間があれば何でもできると思って,そうですよね,そうですよね,1.0
15251,多趣味っていうか色んなことであの時間があれば何でもできると思って,そうですよね,そうですよね,1.0
15252,多趣味っていうか色んなことであの時間があれば何でもできると思っていつでも今年は,あー,そうですね,0.0
15253,多趣味っていうか色んなことであの時間があれば何でもできると思っていつでも今年は何を,そうか,そう,6.702145341854094e-232
15254,多趣味っていうか色んなことであの時間があれば何でもできると思っていつでも今年は何をやろうかしら,あー,あー,1.821831989445342e-231
15255,多趣味っていうか色んなことであの時間があれば何でもできると思っていつでも今年は何をやろうかしら何をやろうかしらと,へー,あ考えるんですね,0.0
15256,多趣味っていうか色んなことであの時間があれば何でもできると思っていつでも今年は何をやろうかしら何をやろうかしらと思いながら,中々時間ってないですよね,中考える時間ってないですよね,0.7311104457090247
15257,多趣味っていうか色んなことであの時間があれば何でもできると思っていつでも今年は何をやろうかしら何をやろうかしらと思いながら,あ考えるんですね,中考える時間ってないですよね,0.7311104457090247
15258,多趣味っていうか色んなことであの時間があれば何でもできると思っていつでも今年は何をやろうかしら何をやろうかしらと思いながら,うーん,中考える時間ってないですよね,0.7311104457090247
15259,夜,夜へええ,早くたんですか,0.0
15260,夢にもよく出て,夢にもですか,ないですか,1.133422688662942e-154
15261,夢にもよく出て,あそうですか,ないですか,1.133422688662942e-154
15262,大きい趣味っちゅうのは,あはい,も,0.0
15263,大きい趣味っちゅうのはゴルフです,ああいいですね,あ,1.821831989445342e-231
15264,大きい趣味っちゅうのはゴルフです,あ,あ,1.821831989445342e-231
15265,大きい趣味っちゅうのはゴルフです,あはい,あ,1.821831989445342e-231
15266,大きい趣味っちゅうのはゴルフです,ゴルフなんですね,あ,1.821831989445342e-231
15267,大きい趣味っちゅうのはゴルフです,あはい,あ,1.821831989445342e-231
15268,大きくなったらお医者さんになって,ああそうですね,ああああああああ,8.636168555094496e-78
15269,大きくなったらお医者さんになって,ああああああ,ああああああああ,8.636168555094496e-78
15270,大きくなったらお医者さんになって,あ,ああああああああ,8.636168555094496e-78
15271,大きくなったら看護婦さんに,うふ,あっ,0.0
15272,大きくなったら看護婦さんになってみんなの,あー,おーなんですね,0.43012508513132625
15273,大きくなったら看護婦さんになってみんなの,へえ,おーなんですね,0.43012508513132625
15274,大きくなったら看護婦さんになってみんなの,あーそーなんですねー,おーなんですね,0.43012508513132625
15275,大きくなったら看護婦さんになってみんなの体を,そうなんですね,そうなんですね,1.0
15276,大きくなったら看護婦さんになってみんなの体を診てあげたいとか,ふふっあそうなんですね,そうですね,1.821831989445342e-231
15277,大きくなったら看護婦さんになってみんなの体を診てあげたいとか,そうですね,そうですね,1.821831989445342e-231
15278,大きくなったら看護婦さんになってみんなの体を診てあげたいとか,あー今でも女の子の憧れですもんね,そうですね,1.821831989445342e-231
15279,大きくなったら看護婦さんになってみんなの体を診てあげたいとか,うーん,そうですね,1.821831989445342e-231
15280,大きく描いて,凄い,会長,0.0
15281,大きく描いて,まあ,会長,0.0
15282,大きく描いて,大きく,会長,0.0
15283,大きく描いて,大きくなんですね,会長,0.0
15284,大きなホールで素敵な音楽をかけながら,ほーはい,ほ,2.4655814830110698e-232
15285,大きな喜びでございました,ほーうん,うんうんあはい,1.6954057018456463e-231
15286,大きな喜びでございました,まーそうですか,うんうんあはい,1.6954057018456463e-231
15287,大きな喜びでございました,あー楽しそうですはい,うんうんあはい,1.6954057018456463e-231
15288,大きな喜びでございました,あーそうなんですね,うんうんあはい,1.6954057018456463e-231
15289,大きな喜びでございました,あそうですか,うんうんあはい,1.6954057018456463e-231
15290,大きな喜びでございました,あー懐かしく思い出されるんですねー,うんうんあはい,1.6954057018456463e-231
15291,大したものではないんですけどデパートからカステーラを送ってくれた,あー,あ,1.821831989445342e-231
15292,大したものではないんですけどデパートからカステーラを送ってくれた,あ,あ,1.821831989445342e-231
15293,大したものではないんですけどデパートからカステーラを送ってくれた,やー,あ,1.821831989445342e-231
15294,大したものではないんですけどデパートからカステーラを送ってくれた,ふーん,あ,1.821831989445342e-231
15295,大したものではないんですけどデパートからカステーラを送ってくれた,ああ,あ,1.821831989445342e-231
15296,大したものではないんですけどデパートからカステーラを送ってくれたことです,嬉しいですね,へー,1.821831989445342e-231
15297,大したものではないんですけどデパートからカステーラを送ってくれたことです,あーははそうですか,へー,1.821831989445342e-231
15298,大したものではないんですけどデパートからカステーラを送ってくれたことです,へー,へー,1.821831989445342e-231
15299,大したものではないんですけどデパートからカステーラを送ってくれたことです,そうですかはい,へー,1.821831989445342e-231
15300,大したものではないんですけどデパートからカステーラを送ってくれたことです,へーいいですね,へー,1.821831989445342e-231
15301,大したものではないんですけどデパートからカステーラを送ってくれたことです,カステラをはい,へー,1.821831989445342e-231
15302,大したものではないんですけどデパートからカステーラを送ってくれたことです,わー凄いいいですねー,へー,1.821831989445342e-231
15303,大したものではないんですけどデパートからカステーラを送ってくれたことです,まー優しいですね,へー,1.821831989445342e-231
15304,大ベテランと,うーん,あっそーですねー,0.0
15305,大ベテランという,あそうなんですね,あっそーなんですねー,0.8091067115702212
15306,大ベテランという,えー大ベテランですね,あっそーなんですねー,0.8091067115702212
15307,大ベテランという,あーそーなんですねー,あっそーなんですねー,0.8091067115702212
15308,大ベテランという,うーん,あっそーなんですねー,0.8091067115702212
15309,大事にしてくれたことですね,あ,あそうですかー,9.975386110402101e-155
15310,大事にしてくれたことですね,へー嬉しいですねーうん,あそうですかー,9.975386110402101e-155
15311,大事にしてくれたことですね,そうなんですか,あそうですかー,9.975386110402101e-155
15312,大事にしてくれたと思います,はいそーですねー,そうなんですか,1.2183324802375697e-231
15313,大事にしてくれたと思います,へーはい,そうなんですか,1.2183324802375697e-231
15314,大人じみた言葉を,えーふふっ,行かふ,9.291879812217675e-232
15315,大人じみた言葉を,しゃべるようになったんですか,行かふ,9.291879812217675e-232
15316,大人じみた言葉を,あははははは,行かふ,9.291879812217675e-232
15317,大人たちの享受があるらしく,おーはい,-,0.0
15318,大人たちの享受があるらしく,あ,-,0.0
15319,大人たちの享受があるらしく,はぁー,-,0.0
15320,大人たちの享受があるらしく,へー,-,0.0
15321,大人とですね,あー,うーん,0.0
15322,大人とですね,熱心ですね,うーん,0.0
15323,大人とですね,ひひひっひ,うーん,0.0
15324,大人とですね,あ卓球をずっと,うーん,0.0
15325,大人とですねまー子供同士では,へえ,そうですね,0.0
15326,大人とですねまー子供同士では,そうなんですね,そうですね,0.0
15327,大人とですねまー子供同士では,へー,そうですね,0.0
15328,大人とですねまー子供同士では打てないんですよね子供が下手同士ですから,あー,あー難しいですよねー,1.0
15329,大人とですねまー子供同士では打てないんですよね子供が下手同士ですから,あっはそうなんですね,あー難しいですよねー,1.0
15330,大人とですねまー子供同士では打てないんですよね子供が下手同士ですから,そうですよね,あー難しいですよねー,1.0
15331,大人とですねまー子供同士では打てないんですよね子供が下手同士ですから,あーなるほど,あー難しいですよねー,1.0
15332,大人とですねまー子供同士では打てないんですよね子供が下手同士ですから,ああーはいはい,あー難しいですよねー,1.0
15333,大人とですねまー子供同士では打てないんですよね子供が下手同士ですから,あー難しいですよねー,あー難しいですよねー,1.0
15334,大人とですねまー子供同士では打てないんですよね子供が下手同士ですから,ああそうかそうか,あー難しいですよねー,1.0
15335,大人になってくると今度は経済力ができますから,あっ,ああ,1.821831989445342e-231
15336,大人になってくると今度は経済力ができますから,そうですね,ああ,1.821831989445342e-231
15337,大人になってくると今度は経済力ができますから,ああ,ああ,1.821831989445342e-231
15338,大人になってくると今度は経済力ができますから自分で,そうですね,ああ,0.0
15339,大人になってくると今度は経済力ができますから自分で好きなところにも行けるし,あー行きたいですね,ああ行きたいですね,0.668740304976422
15340,大人になってくると今度は経済力ができますから自分で好きなところにも行けるし,行けますよねー,ああ行きたいですね,0.668740304976422
15341,大人になってくると今度は経済力ができますから自分で好きなところにも行けるしもっと視野が広がりますので,あっそうですよね,あっいろんなことはいしたいですよね,0.8694417438899829
15342,大人になってくると今度は経済力ができますから自分で好きなところにも行けるしもっと視野が広がりますので,うーんうんうんうんそうですね,あっいろんなことはいしたいですよね,0.8694417438899829
15343,大人になってくると今度は経済力ができますから自分で好きなところにも行けるしもっと視野が広がりますので,そうですよね,あっいろんなことはいしたいですよね,0.8694417438899829
15344,大人になってくると今度は経済力ができますから自分で好きなところにも行けるしもっと視野が広がりますので,そうですね,あっいろんなことはいしたいですよね,0.8694417438899829
15345,大人になってくると今度は経済力ができますから自分で好きなところにも行けるしもっと視野が広がりますので,うんいろんなことはいしたいですよね,あっいろんなことはいしたいですよね,0.8694417438899829
15346,大人になってくると今度は経済力ができますから自分で好きなところにも行けるしもっと視野が広がりますので,そうですね広がりますね,あっいろんなことはいしたいですよね,0.8694417438899829
15347,大会があればやっぱりあのー,見に,あーあ,0.0
15348,大体ひちはち分で,七八分なんですね,うん,0.0
15349,大体ひちはち分で,あーそうなんですか,うん,0.0
15350,大体ひちはち分で来られまして,あ七八分で,あー七分分で,9.283142785759642e-155
15351,大体ひちはち分で来られまして,あそのぐらいですね,あー七分分で,9.283142785759642e-155
15352,大切だと,大切なんですね,学校のために,0.0
15353,大切だと,うん大切だと思います,学校のために,0.0
15354,大切だと,そうですよね,学校のために,0.0
15355,大変,はっ,歌なんです,1.2882297539194154e-231
15356,大変,鳥を捕まえる,歌なんです,1.2882297539194154e-231
15357,大変,そういう時代ですね,歌なんです,1.2882297539194154e-231
15358,大変,うん鳥,歌なんです,1.2882297539194154e-231
15359,大変,遊びでですか,歌なんです,1.2882297539194154e-231
15360,大変,へえ,歌なんです,1.2882297539194154e-231
15361,大変えー褒めて,息子さんもですか,あはは,0.0
15362,大変えー褒めて,誇らしく思いますね,あはは,0.0
15363,大変これはあの良かったなと,そーですよねー,野原ほふっふふふふふふへへっへ,0.0
15364,大変これはあの良かったなと,うん良かったです,野原ほふっふふふふふふへへっへ,0.0
15365,大変これはあの良かったなという風に思っています,あそうですね,あ,1.821831989445342e-231
15366,大変これはあの良かったなという風に思っています,そうですね,あ,1.821831989445342e-231
15367,大変これはあの良かったなという風に思っています,はあ,あ,1.821831989445342e-231
15368,大学じゃなくて小さい子供たちをですね,んあいいですね,そうですよね,1.1931009847695213e-231
15369,大学じゃなくて小さい子供たちをですね,ああ,そうですよね,1.1931009847695213e-231
15370,大学じゃなくて小さい子供たちをですねえー教育で育てると,ああ,あー,0.0
15371,大学じゃなくて小さい子供たちをですねえー教育で育てるということが,あー素晴らしいですね,あー,9.070367381327683e-233
15372,大学じゃなくて小さい子供たちをですねえー教育で育てるということが一番,あっ,あっ,1.821831989445342e-231
15373,大学じゃなくて小さい子供たちをですねえー教育で育てるということが一番いいんじゃないかなと,うーん,うーん,1.821831989445342e-231
15374,大学じゃなくて小さい子供たちをですねえー教育で育てるということが一番いいんじゃないかなと,うーん,うーん,1.821831989445342e-231
15375,大学じゃなくて小さい子供たちをですねえー教育で育てるということが一番いいんじゃないかなということで,いいですね,小学校ですね,1.2213386697554703e-77
15376,大学じゃなくて小さい子供たちをですねえー教育で育てるということが一番いいんじゃないかなということで,小学校ですね,小学校ですね,1.2213386697554703e-77
15377,大学じゃなくて小さい子供たちをですねえー教育で育てるということが一番いいんじゃないかなということで,凄く大事だと思います,小学校ですね,1.2213386697554703e-77
15378,大学じゃなくて小さい子供たちをですねえー教育で育てるということが一番いいんじゃないかなということで,へー,小学校ですね,1.2213386697554703e-77
15379,大学じゃなくて小さい子供たちをですねえー教育で育てるということが一番いいんじゃないかなということで,そうですか,小学校ですね,1.2213386697554703e-77
15380,大学でこれはあの一部のトップ校が,ああ,-,0.0
15381,大学に入っても,大学に入っては,うーんたんですね,0.0
15382,大学に入っても続けてラグビーを,あ,あ,1.821831989445342e-231
15383,大学に入っても続けてラグビーをやりました,あーそうなんですかーはい,あーそうなんですか,1.0
15384,大学に入っても続けてラグビーをやりました,あそうですかーうーん,あーそうなんですか,1.0
15385,大学に入っても続けてラグビーをやりました,あーそうなんですか,あーそうなんですか,1.0
15386,大学に入っても続けてラグビーをやりました,うんそうか,あーそうなんですか,1.0
15387,大学に入っても続けてラグビーをやりました,あそうなんですか,あーそうなんですか,1.0
15388,大学に入っても続けてラグビーをやりました,そうなんですか,あーそうなんですか,1.0
15389,大学を卒業しまして,ああそうですねうーん,うんあ,9.291879812217675e-232
15390,大学を卒業しまして,あっもう大学生ええ,うんあ,9.291879812217675e-232
15391,大学を卒業しまして,あーもうそんなに大きいんですかうん,うんあ,9.291879812217675e-232
15392,大学を卒業しまして,ご卒業になったんですね,うんあ,9.291879812217675e-232
15393,大学を卒業しまして,ほーそうなんですね,うんあ,9.291879812217675e-232
15394,大学を卒業しまして,あーそうですか,うんあ,9.291879812217675e-232
15395,大学を卒業しまして,そーなんですねー,うんあ,9.291879812217675e-232
15396,大学チームと,うんあーそうなんですか,まー,0.0
15397,大学チームと,おお,まー,0.0
15398,大学チームと,へーオクスフォード大学のチームと,まー,0.0
15399,大学チームと,えっ,まー,0.0
15400,大学チームと,へえ,まー,0.0
15401,大学卒業して社会人に,卒業して社会人になって,へー,0.0
15402,大学卒業して社会人になってから,あはい,あはい,1.491668146240062e-154
15403,大学卒業して社会人になってから,あはい,あはい,1.491668146240062e-154
15404,大学生に,そうなんですね,んから,3.418291552750845e-232
15405,大学生になって改めて描こうと思って描いたら,ええどうでした,ええあそうなんですね,6.484592771860512e-155
15406,大恩人だなと思っております,そうなんですか,はいあっそーなんですねーふーん,0.3155984539112945
15407,大恩人だなと思っております,あっそうなんですねーすごいいいですねー,はいあっそーなんですねーふーん,0.3155984539112945
15408,大恩人だなと思っております,あーそうですね,はいあっそーなんですねーふーん,0.3155984539112945
15409,大恩人だなと思っております,へえ,はいあっそーなんですねーふーん,0.3155984539112945
15410,大恩人だなと思っております,うーんあーそうですね,はいあっそーなんですねーふーん,0.3155984539112945
15411,大恩人だなと思っております,うーんそうなんですね,はいあっそーなんですねーふーん,0.3155984539112945
15412,大恩人だなと思っております,うんうんあーそうなんですねー,はいあっそーなんですねーふーん,0.3155984539112945
15413,大恩人だなと思っております,うーんそう,はいあっそーなんですねーふーん,0.3155984539112945
15414,大手の,そうですねーうーん,ということですね,1.2882297539194154e-231
15415,大手門が,大手門はい,すすご活発なんですね,0.0
15416,大手門が,おお,すすご活発なんですね,0.0
15417,大手門が,大手門が,すすご活発なんですね,0.0
15418,大手門が移築されているというので,はー移築されてるんですねそこに,そういう時代なんですね,0.5081327481546147
15419,大手門が移築されているというので,えーそうなんですね,そういう時代なんですね,0.5081327481546147
15420,大手門を見ながら,大出門はい,門門使ったんですね,1.1200407237786664e-231
15421,大掃除と,あはははっ,あっ,0.0
15422,大掃除と,あー私も,あっ,0.0
15423,大掃除と,うんうーんはっはっ,あっ,0.0
15424,大掃除と,大掃除ですか,あっ,0.0
15425,大掃除と,んふ,あっ,0.0
15426,大掃除と,あはははは,あっ,0.0
15427,大掃除と,あー私もそうです,あっ,0.0
15428,大掃除と,あははははっはっ,あっ,0.0
15429,大掃除と,あー,あっ,0.0
15430,大掃除とそれから,それ私もやってもらいたいです,あっ,0.0
15431,大掃除とそれから,そうなんですね,あっ,0.0
15432,大掃除とそれから,ふふふ,あっ,0.0
15433,大掃除とそれから,あははははっはっは,あっ,0.0
15434,大掃除とそれから片付ける,やー大変ですよね,ええええそうですね,0.0
15435,大掃除とそれから片付ける,はは,ええええそうですね,0.0
15436,大掃除とそれから片付ける,あそうなんですか,ええええそうですね,0.0
15437,大掃除とそれから片付ける,あーしてもらいたいですねーうーん,ええええそうですね,0.0
15438,大掃除とそれから片付けることを,うんあーはいはいはい,あそうですもらいたいですねーうーん,9.170599044431425e-155
15439,大掃除とそれから片付けることを,ふふふふっ,あそうですもらいたいですねーうーん,9.170599044431425e-155
15440,大掃除とそれから片付けることを,そうですねー,あそうですもらいたいですねーうーん,9.170599044431425e-155
15441,大掃除とそれから片付けることを,そうですそうです,あそうですもらいたいですねーうーん,9.170599044431425e-155
15442,大掃除とそれから片付けることを,ああ,あそうですもらいたいですねーうーん,9.170599044431425e-155
15443,大江戸線,大江戸線で,スーツケース木目が,0.0
