,input,answer,predict
20002,"で 蹴ら れ て しまっ た 鬼 は いつ まで も 鬼 
","_はははー 
","あー そう な ん です か 
"
20003,"し て いる ん だ そう です 
","_喧嘩 ばっかり な ん です か お 辛い です ね 
","あー そう な ん です か 
"
20004,"し て もらい たい って 
","_そう です よ ね 
","はい はい 
"
20005,"と 一緒 に 本 を 見 たり なんか し て やっぱり 一番 本 です ね 本 で 色んな 
","_あっ そう です か 
","あー そう な ん です か 
"
20006,"えー バランス とら なきゃ いけ ない ん で 
","_はー 
","はー 
"
20007,"その 気 に は なれ ない 
","_うん あはは 
","あー そう な ん です か 
"
20008,"出張 の とき は 必ず 日本 の 場合 は 旅館 に 
","_旅館 です もん ね 
","あー そう な ん です か 
"
20009,"とにかく 活発 な 遊び を し て おり まし た 
","_あー そう なん 
","あー そう な ん です ね 
"
20010,"ちょっと 覚え て い ない し 
","_うーん 
","あー そう な ん です か 
"
20011,"先生 が まー 歩く あの 走れ ない もん です から あのー 歩く の が 一番 いい ん じゃ ない か って いう こと で まー いち ん ち おき に は 
","_言わ れ ます ね うん 
","あー そう な ん です か 
"
20012,"えー 糸 を まきつけ まし て ね 
","_あっ はい はい あー そー です ね 
","あ はい 
"
20013,"に 乗る と 
","_あー 
","あー 
"
20014,"えー 今 五 段 だっ た の が 一 つ 位 が 
","_へえ 
","あっ 
"
20015,"まー そい じゃー 
","_そー な ん です ねー 
","あ そう な ん です ね 
"
20016,"菊 は 栽培 でき ませ ん です 
","_うーん なるほど はい 
","あー そう な ん です ね 
"
20017,"あの 他 の 友達 なんか に 比べ て 非常 に あの 恵まれ てる と いう こと で 今 で も 感謝 し うれしく なっ た と 
","_いい です ねー 
","あー 
"
20018,"衝突 事故 を 起こす よう な 状態 の 
","_へー 
","あ そう な ん です か 
"
20019,"こと は なーい です けど 
","_ない です か うーん 
","あ そう な ん です か 
"
20020,"来年 は 新しい 百合 の 球根 を 買わ ざる を え ない と いう よう な こと で 
","_はぁー 
","あー そう な ん です ね 
"
20021,"あのー あちこち に 行く と いう こと な ん です ね で 
","_あー 行き たい です 私 も はい 
","あー そう な ん です ね 
"
20022,"そっち の 
","_つながり が 
","うーん 
"
20023,"ちょっと 覚え て い ない し 使い よう が 
","_ああ 
","はー 
"
20024,"最終 的 に は 
","_はあ 
","あー 
"
20025,"あれ から もう 四十 うー 四 年 経ち ます が あー 今 だに 忘れる こと が 出来 ませ ん 
","_そう です 
","あー そう な ん です ね 
"
20026,"えー より よい 
","_そう です よ ね 
","あー そう な ん です ね 
"
20027,"まー あの それ と あと えー 前回 来 さ せ て いただい て えー また ことし 今回 も あの 違う テーマ で 
","_ええ ああ 
","あー そう な ん です か 
"
20028,"一番 美味しく 感じ まし た し 
","_おいしい です ね それ は 
","あ そう な ん です ね 
"
20029,"彼 も おー 海外 で の おー 生活 が 非常 に 
","_いろいろ 
","あー 
"
20030,"まー その よう な コミュニケーション が でき ない か 
","_はい 
","あー 
"
20031,"大 江戸 線 に 
","_あー 大 江戸 線 
","はい 
"
20032,"えーと 多分 結婚 は でき ない ん じゃ ない か なー と 
","_えー 
","あ そう な ん です か 
"
20033,"で 結局 
","_とら れ ちゃう ん です ね 
","あー 
"
20034,"うーん いじくる の は 好き です ね で 今 も 
","_うん 素敵 です ねー 
","あー そう な ん です か 
"
20035,"体 が とっても 弱く て 
","_はい 弱く て 
","あ そう な ん です ね 
"
20036,"一 等 地 と 言わ れ て い た ところ 
","_うーん 
","あー 
"
20037,"だっ た もん です から 
","_あ 料理 屋 さん を 経営 さ れ て た ん です か 
","あー そう な ん です ね 
"
20038,"みんな を 
","_ラグビー 部 
","あー そう な ん です ね 
"
20039,"杖 も 使わ ない 
","_おー 凄い です ね 
","うーん 
"
20040,"えー どちら が 飛び散っ たら あー 負け と 
","_ふふ うん 
","はい あー そう な ん です ね 
"
20041,"まー ちゅう 子供 が 
","_え 
","うーん 
"
20042,"軍艦 に 乗る と 船 が 沈没 し て 溺れ て 死ぬ の は いや だ と 
","_あはっ は 
","あー そう な ん です ね 
"
20043,"クルージング 
","_あー 行っ て み たい 
","あ はい 
"
20044,"そい で 
","_そう な ん です か 
","あー そう な ん です ね 
"
20045,"今 まで の 大名 の 中 で は なかっ た 素晴らしい 考え を の 
","_ああ 
","あー そう な ん です か 
"
20046,"えー その 上 に 図書 館 が ある の で 1 2 時 頃 から 
","_あ はい 
","あ そう な ん です か 
"
20047,"えー これ に は 
","_素敵 です ね 
","あー そう な ん です か 
"
20048,"教え で ござい ます の で 
","_うん そう です ね 
","あー そう な ん です ね 
"
20049,"こと を 
","_そう です ね 
","あー 
"
20050,"えーと スポーツ が 大好き で です ね 小さい 頃 から ラクビー です ね ラクビー が 非常 に あの に 対し て えー 関心 を もっ て おり まし て 
","_へー 
","あー そう な ん です か 
"
20051,"結構 自 分ち に 帰り たがら ない って いう こと が 多い ん です けど も それ が やっぱり 
","_そう な ん です か 
","はー 
"
20052,"そこ で 
","_はい そこ で 
","あ そう な ん です か 
"
20053,"今回 それ が 立ち直っ て すごい 元気 に なっ た って いう こと が とっても うれし 嬉しかっ た です 
","_そう です かー はい 
","あー そう な ん です ね 
"
20054,"時間 が 欲しい ちゅう こと です 
","_あっ そう な ん です か 
","あー そう な ん です ね 
"
20055,"体育 も 万能 だっ た あたし が 
","_はい はい ええ そう です か 
","あ そう な ん です か 
"
20056,"それ と もう 一 つ は 
","_はい もう 一 つ 
","あー 
"
20057,"旅館 の 女将 さん そう いう の に 
","_いい です 
","あ 
"
20058,"先生 たち を 
","_わー そう な ん です か 
","あ 
"
20059,"会社 に 入っ て から 高校 です ね 高校 から 会社 大学 行っ て 大学 ん 時 は あんまり し て ませ ん けれど も テニス です ね テニス を やっ て 社会 人 に なっ て ゴルフ を やっ て 
","_いろいろ 
","あー はい 
"
20060,"そい で どんな あの 痛い よう な けが を し て も その 先生 の 前 に 行く と 
","_うん はー 
","あー そう な ん です か 
"
20061,"敵 と 味方 と 別れ て 
","_分かれ て 
","うーん 
"
20062,"そして 歩ける よう に なり まし た の で ほんと に もう 一 度 富士 山 に 登れる よう に なり たい なー と 思っ て 
","_大変 です よ ね はい 
","はい あ そう な ん です か 
"
20063,"三 つ 上 の 兄 も い まし て 男の子 達 と よく 遊び まし て 
","_あー 
","あー そう な ん です ね 
"
20064,"カンボジア に まー 色々 な ご 縁 が でき て 
","_あー はい 
","あ はい 
"
20065,"しかし 今 の よう に 治安 が 悪く なっ て くる と です ね 自分 を 守る と いう こと が 必要 な ん で 
","_うん そう です ね 
","あー そう な ん です ね 
"
20066,"今 も その スタジオ は ある ん です けど 先生 は あのー もう 歳 で お 亡くなり に なっ た ん で 
","_ええ あー そう です か 
","あー そう な ん です ね 
"
20067,"えー 一 年 経っ たら 理事 を やっ て くれ と いう こと で 
","_あー 凄い 
","あー 
"
20068,"あのー ここ まで 辿り着き まし た そんな に 時間 かから なかっ た ん で 
","_あ 
","あ 
"
20069,"教え で ござい ます の で 
","_ええ はい そう 思い ます 
","あー そう な ん です ね 
"
20070,"一緒 に 日本 に い た 時 も あっちこっち 旅行 し たり なんか し て い た 彼女 な の で とっても かわい いく て 
","_あはっ そう な ん です か 
","あー そう な ん です ね 
"
20071,"えー 明治 神宮 の 
","_あっ はい 
","あ はい 
"
20072,"お 店 を 持つ こと が でき まし た 
","_えー 凄い 
","あ 
"
20073,"三角 ベース と いう の も 当時 よく やり まし た 
","_うーん 
","あ そう な ん です か 
"
20074,"辛かっ た です 
","_うーん 
","あ そう です か 
"
20075,"わたくし は あまり 子供 の 頃 やっぱり 体 が 弱かっ た せい か 外 に は 
","_そう です か 
","あ 
"
20076,"うわー これ から 
","_へえ 
","はい あー 
"
20077,"えーと 1 9 から 始め て 3 5 まで は 
","_あっ 
","あー そう な ん です か 
"
20078,"まー 呆け て しまっ て 
","_新しい 家 は はい 
","うーん 
"
20079,"あの あたくし の 小さい 頃 は なに に なり たい と か って いう の は あまり か 聞か れ た こと が な 
","_あ そう な ん です か 
","あー そう な ん です か 
"
20080,"嬉し さ に そう だ そう だ と 
","_あはっ 
","はー 
"
20081,"それ は あのー 作文 に も き に ゅ 記載 し た ん です が そん 中 で 
","_ありがとう ござい ます 
","あー そう な ん です ね 
"
20082,"稼い で ね あの 家 を 建て たかっ た と いう の が 
","_うん がむしゃら に 働か れ て 
","あー そう な ん です ね 
"
20083,"嬉しかっ た こと です ね 
","_そう です ね 
","あ そう な ん です ね 
"
20084,"よそ の 船 に 乗っ ちゃ ー そっ から 釣り を する わけ です けど 
","_はあはあ 
","うーん 
"
20085,"楽しい ん です ね で 先月 は 大正 琴 の 琴伝 流 と いい まし て ね えー それ が 3 0 周年 記念 って いう の で 国技 館 へ 行っ て き まし た 
","_あー そう な ん です ね 
","あー はい はい 
"
20086,"学校 の 先生 と いう の は 尊い 仕事 な ん だ 職業 な ん だ 
","_ほ ほんと そう です よ ねー 
","あー 
"
20087,"ほとんど が 
","_えー 先生 だっ た ん です ね 
","あー はい 
"
20088,"その 前 に 入院 し たら ちゃんと その 看病 し たり なんか し て もらえる の か な 
","_うーん うん うん うん うん 
","あー そう な ん です ね 
"
20089,"生き て いる と いう こと が とっても 嬉しい と 思い ます 
","_生き てる こと は 素晴らしい です よ 
","あー そう な ん です か 
"
20090,"顔 を あわせ て い た わけ で は あり ませ ん けれど も 
","_そう です よ ね え え 
","あー そう な ん です か 
"
20091,"歌舞伎 の 夜 の 
","_へえ 
","あー 
"
20092,"夫 が 亡くなっ ちゃっ て 生活 が し て いけ なく なっ た 
","_あー そう です ね 
","あー そう な ん です ね 
"
20093,"高校 に 入っ たら 絶対 に ラグビー を しよう と 
","_あはっ そう な ん です か 
","あ はい 
"
20094,"えー 父親 が です ね あのー 学校 の 先生 を やっ て おり まし た の で 
","_え 先生 です か 
","あ そう な ん です か 
"
20095,"それ が 
","_持っ て ます 
","あ 
"
20096,"そして パン 屋 を やろう か な など と 
","_んー んー 
","あ はい 
"
20097,"えー ライター です 
","_あ かっこ いい です ね 
","あー 
"
20098,"で 軽井沢 の 下車 駅 が なん と 言う 駅 か って いう の を 聞い て なかっ た もの です から 
","_ああ 
","あ はい 
"
20099,"敵 味方 無し の 
","_うーん 
","うーん 
"
20100,"辿り着く こと が でき まし た 
","_うーん あ はい あ はい わかり まし た 
","あ そう な ん です か 
"
20101,"あのー やっぱ 徒歩 で ずーっと 来れ ば よかっ た な と 
","_ああ はあはあはあ 
","あー 
"
20102,"一番 し たい こと は パソコン が うまく 使える こと です ね 
","_そう な ん です ね 
","あー そう な ん です ね 
"
20103,"仕事 が できる の で は ない か と その 喜び は もう 生涯 忘れる こと は でき ませ ん です 
","_はっ そう だっ た ん です ね うん そう です か 
","あー そう な ん です ね 
"
20104,"そして 登り たい と いう 人 を 一緒 に 連れ て 行き たい です 富士 山 に 登る と 仙人 に なっ た よう な 気 に 
","_ゆう いい ます ね 
","あー そう な ん です ね 
"
20105,"えー そんな ところ で ござい ます 
","_は はい 
","あ そう な ん です か 
"
20106,"色々 と 病気 を し まし た の で 
","_あー うーん はい 
","あー はい はい 
"
20107,"やっ て おり ます 
","_あー 
","あ そう な ん です か 
"
20108,"まー そー いう こと が 今後 の 自分 の 人生 に 役立っ た と いう こと で 嬉しかっ た です ね 
","_あ そう です ね 
","あー そう な ん です ね 
"
20109,"それ は あの にじん で くる の で 文章 を 書い て いる うち に にじみ ます から と 
","_うーん 
","あ 
"
20110,"なん か 今日 は すい ませ ん 道 に 
","_いえ いえ いえ 
","そう です よ ね うん うん 
"
20111,"えー 椎間 板 閉塞 症 と いう うー 名称 の 
","_そう です よ ねー うち の 父 も そう です 
","そう です よ ね うん うん うん 
"
20112,"歩い て 来 まし た 
","_来 られ た 
","あ そう な ん です か 
"
20113,"です から 
","_え 
","はい あー そう な ん です ね 
"
20114,"えー あー いう ところ に また 行っ て み たい な と いう と 非常 に うれしい こと に 必ず それ を 
","_あー 
","あー 
"
20115,"4 0 代 の 
","_大正 琴 三十 年 やっ てる ん です か 
","あ はい 
"
20116,"あのー 折り紙 が 一番 多かっ た です ね 
","_折り紙 です か 
","あ はい 
"
20117,"まー その ぐらい です ね 
","_うん はい あ はい 
","あ そう な ん です ね 
"
20118,"自分 勝手 な 考え 方 です 
","_っ いえ いえ いえ いえ 
","はい あ そう です ね 
"
20119,"興味 と いう か 価値 を 見出し て ます ね 
","_あー いい です ね ー うーん 
","あ そう な ん です ね 
"
20120,"友達 が い なく なっ たり し て 
","_え 
","あー 
"
20121,"し 視察 に 
","_あ 良かっ た 
","あ はい 
"
20122,"生き て いる と いう こと が とっても 
","_そう です ね 
","あー 
"
20123,"まー 2 個 づつ と いう こと な ん で ね 手元 に 
","_はい ほー 
","あー 
"
20124,"ちゃんと 育っ て もらっ て 
","_うーん 
","あー そう な ん です ね 
"
20125,"途中 うー 非常 に 暑かっ た ん です が 
","_あー そう です よ ね 
","あー そう な ん です ね 
"
20126,"映画 の 世界 入っ た よう な 気分 に なり 
","_イタリア は 
","あー 
"
20127,"ちょこちょこ と 合間 に えー ナレーション を 入れる と いう えー ディスク ジョッキー の 走り みたい な こと を 
","_ふふっ 
","はい あ そう な ん です か 
"
20128,"上手く でき た 時 は ね 本当 に 
","_あ それ 嬉しい 
","あ そう です か 
"
20129,"ゴム を いつ まで あの どの 辺 の 高 さ まで 飛べ た か 高 さ を 競う 遊び で 
","_そう です か 
","あー そう な ん です か 
"
20130,"一部 に 
","_あー 
","そう です か 
"
20131,"なん か ちがう 別々 に 遊び を 
","_それぞれ 
","あー そう な ん です か 
"
20132,"えー 近く の 公園 等 に 行っ て えー スケッチ を 始め た の が 
","_うん あー 
","あー はい はい はい 
"
20133,"あー そこ で なん と また 準 優勝 し て 
","_へえ 
","あ そう な ん です か 
"
20134,"イギリス の 方 に 今 行き たい と 思っ て おり ます それ も 約束 が つい て おり ます の で それ が とっても 嬉しい です 
","_そう です ね 
","あー そう な ん です ね 
"
20135,"女性 の 
","_彫金 
","あー 
"
20136,"絵 が ある ん です が それ に クレヨン や クレパス あー 当時 は 
","_あ ええ 
","あ はい 
"
20137,"そ し たら もう どんぴしゃり で その 連絡 板 に 
","_えっ へ 
","あ はい 
"
20138,"あの 弓 やっ て 離さ ない と 
","_絶対 絶対 やっ て ください 最後 まで 
","あ そう な ん です ね 
"
20139,"色んな こと を 勉強 し て 
","_凄い 
","あー 
"
20140,"おもしろく て 
","_うーん ええ ええ 
","あー そう な ん です か 
"
20141,"し て もらい たい こと うーん 
","_えー し て もらい たい こと 
","そう です よ ね うん 
"
20142,"今 それ に 向かっ てる 目標 を 
","_あー 
","あー そう な ん です か 
"
20143,"スキー は 一生 です ね 
","_あー 
","あー そう な ん です ね 
"
20144,"その 卓球 を あの 大人 の 人 たち と に 混じっ て です ね 
","_大人 に 混じっ て です か 
","あー はい はい 
"
20145,"かた か も しれ ませ ん けど も ね 
","_どう でしょう うーん 
","あー そう な ん です か 
"
20146,"んー たまに 会っ て ランチ 程度 の もの です けれど も 食事 を する ま 趣味 の うち に 入る か どう か 
","_あー で も 
","あー そう な ん です ね 
"
20147,"多かっ た です あと 銀行 に も あの 西武 信用 銀行 って いう ん です か そこ の あの 銀行 に も お 店 を ちょっと 
","_へー 
","はー 
"
20148,"自分 が 小さい 人間 って 小さい な って 思い ます 
","_そう です ね 
","あー そう な ん です ね 
"
20149,"いっ て 
","_あ そう いう こと だっ た ん です ね 
","あ そう な ん です ね 
"
20150,"着付け を し たり 編み物 を し たり し て まし た けど 
","_はい ええ ええ 
","あー そう な ん です ね 
"
20151,"えーと 最近 うれしかっ た こと は 
","_はい な ん でしょう か 
","あ そう な ん です か 
"
20152,"あのー それ こそ 足 も 短い し あのー 背 も 小さい し 
","_そんな こと ない です 
","はい あー そう な ん です ね 
"
20153,"しゃきっ と し ない ま そー いう 意味 で は 一番 し たい こと って いう か なり たい こと は 若い 時 の 体力 でしょう か ね 
","_うーん 
","あ そう な ん です か 
"
20154,"やっぱり 無理 なく 一日 の 仕事 を こなし て いく って いう こと は 
","_えー あ 大事 です よ ねー 
","あー そう な ん です か 
"
20155,"学校 を 休む わけ に 
","_ああ はあ 
","あー 
"
20156,"あの 他 の 友達 なんか に 比べ て 非常 に あの 恵まれ てる と いう こと で 今 で も 感謝 し 
","_いやー 
","うーん 
"
20157,"その 中 で ま 自分 が キャプテン に なれ た と いう の も そう いう 
","_キャプテン です か 凄い です ね 
","あー 
"
20158,"あり まし た です ね 
","_わー 凄い です ね 
","あー そう な ん です か 
"
20159,"一応 北海道 それ から 東北 
","_あー はい はい 
","あー はい はい 
"
20160,"いう うー 気持ち が 強く 大学 受験 に つい て は えー 
","_大学 受験 に つい て は 
","あー そう な ん です ね 
"
20161,"えー 妻 の 実家 山形 県 新庄 市 に 押しかけ まし て ね 
","_はあ 
","あー そう な ん です か 
"
20162,"自分 勝手 な 
","_はい いえ いえ 
","はい はい 
"
20163,"先生 を 信じ て た の でしょう か 先生 の つけ て くださる お 薬 は 何 より も 効く よう な 気 が 
","_ああ 
","あ 
"
20164,"なり た の が 夢 でし た 看護 婦 さん と 
","_そう な ん です ね 
","あー そう な ん です ね 
"
20165,"本当 に 何 か 遠い ところ まで 来 た よう な 
","_うん あ 
","あー 
"
20166,"いう 環境 まー 簡単 に 言え ば 焼け 野原 だっ た です ね 
","_そう です ね うーん 
","あー そう な ん です ね 
"
20167,"こと が 
","_跡取り が でき て 良かっ た です ねー 
","あー 
"
20168,"その 
","_そう な ん です 
","あー 
"
20169,"えー 健康 に も いい と 思っ て えー 続け て おり ます 
","_うーん 
","あー そう な ん です か 
"
20170,"可愛い 子 だ なー って 
","_あっ そう 
","あ はい 
"
20171,"たくさん まだ あり ます けれど も 
","_あり ます か あ は はい はい ぜひ ぜひ 
","あー はい はい はい 
"
20172,"時々 来る し それ から 必ず 電話 で です ね 元気 元気 と いう ふう に あのー 話 を し て くれ て い ます の で そう いう 意味 で は 大変 恵まれ て いる と いう 
","_そう です ね 
","あー 
"
20173,"あのー 絵 手紙 の 初級 コース と いう 
","_あー 
","あー 
"
20174,"遊ぶ こと は 
","_そう な ん です ね 
","あー 
"
20175,"毎日 そんな こと を し て 
","_あっ そー な ん です ねー 
","あ そう な ん です ね 
"
20176,"孫 の 声 を 聞く と 二人 とも 元気 に なり ます 
","_そう です よ ね 
","あー そう な ん です か 
"
20177,"強く なり たい なー と 
","_もう 充分 だ と 思い ます はい 
","あー そう な ん です か 
"
20178,"えー それ を 感じ まし た 
","_凄い 達成 感 が 
","あ はい 
"
20179,"3 1 日 に 帰っ て いく の です が 私 は その 子 と 会う の が とても 楽しみ で 
","_そう です ね 楽しい です ね 
","あー そう な ん です ね 
"
20180,"そして 
","_うーん 
","はい あー そう な ん です ね 
"
20181,"それ を 生き生き 大学 と 称し て やっ てる ん です けど 
","_あ そう です か ー はい 
","あー そう な ん です か 
"
20182,"時 が 一番 
","_あ 
","はい 
"
20183,"やー これ 国技 館 て いう の は こう いっ た 感じ の もの な ん だ な と 
","_うーん 
","あー 
"
20184,"畑 が あり 小川 が 
","_うーん 
","あっ 
"
20185,"美容 師 に 憧れ て おり まし た で も 
","_あー いい です よ ねー 
","あ そう な ん です か 
"
20186,"なん と か やっ て 
","_うーん 
","あー そう な ん です か 
"
20187,"ころ あのー さかさま に 入っ た こと も あっ て 
","_はっ はは 
","はい あ 
"
20188,"健康 な 体作り に がんばり たい って いう こと で 週 に 2 回 ばかし スポーツ に 1 時間 ばかし 
","_あー 凄い 
","あ はい 
"
20189,"だ から 
","_わー 
","あ 
"
20190,"そう です ね 今 は あの 
","_今 は 
","あ そう な ん です か 
"
20191,"パソコン も ない し 
","_そう うーん 
","そう です ね 
"
20192,"えー 調べ て 歩き ま 全国 を 歩き 
","_全国 を 
","あ 
"
20193,"可愛い 子 だ なー って 
","_あー ほんと です ね 
","あ はい 
"
20194,"嬉しかっ た です 
","_はあ それ は 嬉しい こと です ね はい はい 他 に あり ます か 
","あー そう な ん です ね 
"
20195,"たいした もん じゃ ない ん です が クルーザー って いう ん でしょう か 
","_んー 
","あー そう な ん です ね 
"
20196,"咲かし て い ます 
","_あ はー 
","あー そう な ん です か 
"
20197,"えー 
","_そう な ん です ね うん うん 
","そう です か 
"
20198,"えー まー それ に いー 当 
","_凄い です ね 
","あー そう な ん です か 
"
20199,"射 礼 を さ せ て いただい た ん です が 
","_あー ええ ええ ええ ええ ええ 
","あー はい はい はい 
"
20200,"一番 し たい こと し て もらい たい こと って いう の は やっぱり 
","_忙しい です ね 
","あー そう な ん です ね 
"
20201,"えー 当時 は 大学 の 先生 から も 鉄鋼 メーカー は 就職 し て も なかなか 難しい よ と 
","_へえ 
","あー 
"
20202,"えー そう いう もの を 
","_へえ 
","あー 
"
20203,"やっ たり ほれ から 園芸 
","_園芸 へー 
","あー はい はい 
"
20204,"馬 が たくさん 飼っ て て 
","_馬 です か 
","あ 
"
20205,"ドトール を 目標 に 
","_あ は はい 
","はい あ そう な ん です か 
"
20206,"まー 今 で も 嬉しい って いう か ずーっと 嬉しい こと です よ ね 
","_それ は 嬉しい です 
","あー そう な ん です ね 
"
20207,"ただし 飛行 機 だ と 
","_飛行 機 なら いい 
","あ そう な ん です ね 
"
20208,"たくさん ビデオ なり 
","_あ 
","あ 
"
20209,"その 升席 っつう の が 何 も ひい て ない の で 
","_つ ふっ ははは 
","あー 
"
20210,"ジパンシー さん の 
","_ええ ジバンシー と は いさん と 
","あー はい 
"
20211,"大きい 趣味 っちゅう の は ゴルフ です 
","_ゴルフ な ん です ねー 
","あ 
"
20212,"そこ から 
","_そこ から 
","はい あー そう な ん です ね 
"
20213,"一生 懸命 リハビリ し て 歩ける よう に なっ て 
","_はー 良かっ た です 
","あー そう な ん です ね 
"
20214,"あの 人 と の 接触 が 好き な の で 
","_あ へー コミュニケーション 好き な ん です ね 
","はい あー そう な ん です ね 
"
20215,"きょう は あの 作文 に で 提出 し まし た が えー 
","_はい 頂き まし た 
","あー そう な ん です か 
"
20216,"私 の うち は 強制 疎開 を 中目黒 に 住ん で まし て ね 強制 疎開 さ れ た もん です から 
","_あー はい 
","あー 
"
20217,"その 扱い を うけ て い た ん で 
","_そう な ん です ね 
","あー そう な ん です ね 
"
20218,"そんな 
","_凄い 
","はー 
"
20219,"そこ で 
","_あ そう な ん です ね 
","あ そう な ん です か 
"
20220,"えー そこ から 歩い て 大 江戸 線 に 乗る まで に 約 ひち はち 分 かかり ます 大 江戸 線 は 
","_かかり ます よ ね 
","あー そう な ん です ね 
"
20221,"四 歳 の 時 亡くなり まし て 
","_うん あー 
","あ 
"
20222,"人 様 の そう やっ て お 世話 焼き ばかり し て いる もの です から そのー なんて いう ん です か ね 
","_あ 
","あー そう な ん です か 
"
20223,"そ し たら もう どんぴしゃり で その 連絡 板 に 私 の 名前 と 
","_あ 書い て あっ た ん です 
","あ はい 
"
20224,"ただ その 頃 は まだ 小 学校 です から それ 程 考え なかっ た ん です けど 
","_あはっ うん 
","あ そう な ん です ね 
"
20225,"もう あの その 子 はりこ ちゃん って いう 名前 り 
","_へー り こ ちゃん 
","あー 
"
20226,"関西 
","_関西 も 
","はー 
"
20227,"やっぱ あの 携帯 で 
","_それ も いい です よ ね 
","あ そう な ん です か 
"
20228,"十 人 ぐらい で 乗れる よう な やつ を 持っ て まし た 
","_あー 凄い です ね 
","あー そう な ん です ね 
"
20229,"こう し て 一緒 に 今回 イギリス に 行ける って こと は とっても 
","_あー 
","うーん 
"
20230,"とっても そう です ね 人生 の 中 で 嬉しい 思い出 が たくさん 
","_うーん 
","うーん 
"
20231,"事 を 感じ て い まし た 
","_へー 
","あー そう な ん です か 
"
20232,"お 手玉 それ から あやとり 
","_ええ あやとり 
","あー そう な ん です か 
"
20233,"嬉しかっ た です 
","_とー く から ねー 
","あー そう な ん です ね 
"
20234,"今 一番 し て もらい たい こと は ここ で ちょっと 肩 が 凝っ た ん で マッサージ し て もらい たい です 
","_ふふっ ふそう です 
","あ そう な ん です ね 
"
20235,"えー 
","_一 時間 前 に 出 られ て 
","そう です か 
"
20236,"食事 も トイレ も 全部 自分 で でき ます 
","_凄い です ね 
","あー そう な ん です ね 
"
20237,"相手 が 
","_理解 し 合っ て 
","はー 
"
20238,"学校 に 入学 でき なかっ た ん です 
","_あ それ は 残念 でし た ね 
","あー そう な ん です か 
"
20239,"ふたり 向こう の ふたり の 気持ち と 私 の ふたり の 
","_あー 
","あ 
"
20240,"と いう の は ちょうど 5 0 に なっ た ところ で 私 が あの 胆のう の 手術 を うけ た ん で 
","_ああ 
","あー そう な ん です か 
"
20241,"そこ の お 昼 お 休み と か なんか は そこ の お 姉 さん たち と 一緒 に 
","_あ 
","あ 
"
20242,"し て もらい たい こと 
","_ええ なん で も 
","はい あー そう な ん です ね 
"
20243,"来 まし た 
","_うん あ は い そう な ん です ね 
","はい あ そう な ん です ね 
"
20244,"ゆっくり し て それ から こちら の 会社 に 
","_あっ そう な ん です ねー 
","あー 
"
20245,"孫 二人 と それ から ワン ちゃん 二 匹 で その 世話 で もう 追わ れ て 
","_それ は 大変 です 
","あ そう な ん です ね 
"
20246,"あー やっぱ 海外 旅行 か なー 
","_いい です よ ね 
","あー そう な ん です ね 
"
20247,"に 居 まし た 時 に よく 耳 に し て おり 若松 は 耳 に し て おり まし た けれど も 
","_ああ はい 
","あー そう な ん です ね 
"
20248,"ダンス を し た こと です 
","_へえ 
","あー そう な ん です か 
"
20249,"結構 自 分ち に 帰り たがら ない って いう こと が 
","_へー 
","あー 
"
20250,"マンション の 
","_まわっ て 
","はい 
"
20251,"で あー えーと スムーズ に ここ です から 
","_あ 良かっ た です 
","あ そう な ん です か 
"
20252,"ハンディキャップ が どんどん どんどん 
","_あー は あ 
","あー そう な ん です か 
"
20253,"あのー もう 忘れ まし た が なん か ちょっと 甘い 草 も あっ たり し て です ね 疲れる と それ を なめ たり と か 
","_あはっ うん うん うん うん 
","あー はい はい はい 
"
20254,"夫 が 亡くなっ ちゃっ て 生活 が し て いけ なく なっ た もん です から 子供 が 3 人 も おり まし て そい で お 勤め を し まし て 
","_あー はい はい はい 
","あー はい はい はい 
"
20255,"あの こちら に あの お 伺い し た の は あの 今年 の 春 に 
","_春 に です か 
","あ そう な ん です ね 
"
20256,"で も 今 は 主人 が えー 船 は 嫌い な の で ちょっと 無理 です 
","_あ お 嫌い な ん です ね 
","あー 
"
20257,"と 歌舞伎 が 
","_歌舞伎 も です か 
","あー はい はい はい 
"
20258,"そう いう の さ れる と 死ん じゃう から いや だ って いう こと で 
","_ええ 
","あー 
"
20259,"あのー わたくし は です ね 歩く の が 得意 な ん です ね 毎日 一 万 歩 以上 歩い て おり ます そう いう こと で 今日 も です ね 実 は 電車 じゃ なく て です ね 徒歩 で 来よう と 考え た ん です が 
","_電車 じゃ なく て 
","あ はい はい 
"
20260,"食事 も トイレ も 全部 自分 で でき ます ただ 
","_凄い です ね 
","あー そう な ん です ね 
"
20261,"だ から 何 も し て くれ なく て も 
","_うん えー 
","あー そう な ん です ね 
"
20262,"一般 的 に いう はら ちがい の 子供 が 
","_あー 
","あー 
"
20263,"2 つ の お はじき の 
","_ああ 
","あ はい 
"
20264,"いう こと で 相当 大掛かり な その 発表 会 を 
","_発表 会 
","あー はい はい 
"
20265,"えー 
","_確か に 
","そう です か 
"
20266,"それ で も 最近 で は これ が 一番 楽しい こと です ね 私 に し て みれ ば 
","_そう な ん です ね 
","あ そう な ん です ね 
"
20267,"えと そう です ね あと 6 0 の 手習い で パソコン も 覚え まし て 
","_あっ パソコン も ええ 
","あー はい はい 
"
20268,"えー 私 と 歳 の 差 が ね えー 
","_あー 
","あー 
"
20269,"えー エレベーター が 動か ない の で 
","_あー そう でし た よ ね 
","あー そう な ん です ね 
"
